date,url,title,title_clean,is_drc,year,is_conflict,has_emotional,has_personal,has_narrative,has_firstperson,drama_binary
2018-02-25 00:00:00.000,https://uk.reuters.com/article/uk-congo-protests/congo-police-kill-activist-in-church-led-march-against-kabila-idUKKCN1G90E8,,congo police kill activist in church led march against kabila,True,2018,True,0,0,0,0,0
2018-02-25 00:00:00.000,https://www.reuters.com/article/us-congo-protests/congo-police-kill-protester-in-church-led-march-against-kabila-idUSKCN1G90DI,,congo police kill protester in church led march against kabila,True,2018,True,0,0,0,0,0
2018-02-25 00:00:00.000,https://www.reuters.com/article/us-congo-protests/congo-police-kill-activist-in-church-led-march-against-kabila-idUSKCN1G90DI,,congo police kill activist in church led march against kabila,True,2018,True,0,0,0,0,0
2018-02-25 00:00:00.000,https://in.reuters.com/article/congo-protests/congo-police-kill-protester-in-church-led-march-against-kabila-idINKCN1G90DR,,congo police kill protester in church led march against kabila,True,2018,True,0,0,0,0,0
2018-02-25 00:00:00.000,https://uk.reuters.com/article/uk-congo-protests/at-least-two-killed-in-crackdown-on-march-against-congos-kabila-idUKKCN1G90E8,,at least two killed in crackdown on march against congos kabila,True,2018,True,0,0,0,0,0
2018-02-25 00:00:00.000,https://www.reuters.com/article/us-congo-protests/at-least-two-killed-in-crackdown-on-march-against-congos-kabila-idUSKCN1G90DI,,at least two killed in crackdown on march against congos kabila,True,2018,True,0,0,0,0,0
2018-02-26 00:00:00.000,https://in.reuters.com/article/congo-protests/at-least-two-killed-in-crackdown-on-march-against-congos-kabila-idINKCN1G90DR,,at least two killed in crackdown on march against congos kabila,True,2018,True,0,0,0,0,0
2018-04-05 00:00:00.000,https://www.reuters.com/article/us-congo-violence-refugees-cholera/cholera-kills-40-congolese-in-overcrowded-uganda-refugee-camps-idUSKCN1HC2C5,,cholera kills 40 congolese in overcrowded uganda refugee camps,True,2018,True,0,0,0,0,0
2018-05-08 00:00:00.000,https://in.reuters.com/article/health-ebola-congo-casualties/seventeen-deaths-reported-in-congo-as-ebola-outbreak-confirmed-idINKBN1I92BC,,seventeen deaths reported in congo as ebola outbreak confirmed,True,2018,True,0,0,0,0,0
2018-05-08 00:00:00.000,https://in.reuters.com/article/health-ebola-congo/seventeen-deaths-reported-in-congo-as-ebola-outbreak-confirmed-idINKBN1I91VV,,seventeen deaths reported in congo as ebola outbreak confirmed,True,2018,True,0,0,0,0,0
